,Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
1026,"Vídeo mostra a invasão dos sem terra, apoiado pelo Lula",AFP Checamos,https://checamos.afp.com/doc.afp.com.32MG6FJ,Falso,2022-10-30 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSl_EZWxqSTIMn9P_NSzBMwKZwPMxNSZ3ruxDUZSYS4BcFTb8Aa,"['Vídeo', 'Luiz Inácio Lula da Silva']"
1027,PT doou R$ 14 bilhões do BNDES para governo de Angola,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-pt-doou-r-14-bilhoes-do-bndes-para-governo-de-angola/,Falso,2021-10-08 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSOt0O8CBxIoN_IS6ijQkTQ6WwMFVYPEcuCNRPGg8AkYCyOnqh_,"['Angola', 'Banco Nacional de Desenvolvimento Econômico e Social', 'Partido dos Trabalhadores', 'Governo', 'Partido dos Trabalhadores', 'Real brasileiro', 'Governo da República de Angola', 'Um bilhão']"
1028,"Lula pergunta por que petistas não entram na Havan, e Luciano Hang responde",Aos Fatos,https://www.aosfatos.org/noticias/lula-hang-twitter/,Falso,2022-03-17 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQrV5dh2CyYqgURicBwp4X0WXUNHYfGgDKAjrV44jHjyQyjfnRp,"['Luciano Hang', 'Luiz Inácio Lula da Silva', 'Havan', 'Havan']"
1029,Retrospectiva dos escândalos petistas,Estadão,https://www.estadao.com.br/estadao-verifica/video-engana-ao-listar-crimes-de-corrupcao-atribuidos-aos-governos-petistas/,Falso,2023-07-27 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIb3-pLt7PJ2Atl3eTc44UeEqRXWdu6L47VSU2NlBT7G1buDmX,['Escândalo']
1030,Não é possível fazer denúncia de crime eleitoral contra o PT no aplicativo Pardal do TSE,AFP Checamos,https://checamos.afp.com/doc.afp.com.32M82DN,Falso,2022-10-26 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSdH8vZtNVL-HXmLrShGlrQT7ZWsB6qHazWZjYKcqGu2psGTcrF,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Tribunal Superior Eleitoral', 'Denúncia', 'Eleição', 'Pardal', 'Fraude eleitoral']"
1031,"Élcio Queiroz, executor de Marielle, trabalhava para Lindbergh Farias. Mas o PT não quer tocar nesse assunto",UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2023/07/31/fala-de-elcio-de-queiroz-sobre-ter-sido-assessor-do-pt-e-tirada-de-contexto.htm,Falso,2023-07-31 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRx1hGT2UMCi-kiO95RNnOlfrqwAkiuvA3art2RG8uLhqYSqLai,"['Lindbergh Farias', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Marielle Franco']"
1032,"Absurdo. Lula agradecendo o voto do Marcola, líder da organização criminosa PCC",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/01/marcola-assessor-do-pt.htm,Falso,2022-11-01 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROM1VE56dFGIWNVsVElZN6d7AsKBMesdhaDNWGiNdaYnkTcq-j,"['Marcola', 'Primeiro Comando da Capital', 'Crime organizado', 'Criminoso', 'Luiz Inácio Lula da Silva', 'Votação', 'Organização']"
1033,Adélio Bispo incriminou PT no caso da facada em Bolsonaro,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/02/06/e-falso-que-adelio-bispo-incriminou-o-pt-no-caso-da-facada-em-bolsonaro.htm,Falso,2024-02-06 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTl9PkWdgMy1SHQUs67D_HQGkNlEJAmLNlvYxobI86D88oUcmSk,"['Adélio Bispo', 'Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Perfuração por arma branca']"
1034,Adélio disse em novo depoimento à PF que foi contratado pelo PT para esfaquear Bolsonaro,Aos Fatos,https://www.aosfatos.org/noticias/pf-novo-depoimento-adelio-pt-facada-bolsonaro/,Falso,2022-02-14 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRj00uviANJdx3Yx-Sa_NyDQ8aThFbp2vU4miAFzdZgYBdaFfu5,"['Adélio Bispo', 'Jair Bolsonaro', 'Departamento de Polícia Federal', 'Polícia Federal', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Depoimento']"
1035,Vídeo mostra sobrinho do Zeca do PT participando dos atos golpistas em Brasília no domingo (8),Aos Fatos,https://www.aosfatos.org/noticias/falso-sobrinho-zeca-do-pt-atos-terroristas-brasilia/,Falso,2023-01-09 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSbniVF32Z55hLqdr7SR3DzIv7UM5sZwy6TtJVMRB8JuDbha4mf,"['José Orcírio Miranda dos Santos', 'Brasília', 'Vídeo']"
1036,Fotos mostram presos por atos recentes de vandalismo no DF,Aos Fatos,https://www.aosfatos.org/noticias/pm-df-vandalos-infiltrados-pt-protesto-bolsonarista/,Falso,2022-12-15 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTl_wIpSZGpCaYr6mrphCoOFOARj6aeIulW8GUw4xQFBSb-2cp3,"['Vandalismo', 'Brasília']"
1037,Suzane von Richthofen é candidata a deputada federal pelo PT,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/12/montagem-falsa-de-richthofen-como-candidata-pelo-pt-volta-a-circular.htm,Falso,2022-09-12 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUK8qXJFoQmJrjM-7W55dGud6IFl71QYGWU34Id9-cefpLwvzJ,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Candidato', 'Deputado', 'Deputado Federal do Brasil']"
1038,Suzane Von Richthofen será candidata a vereadora pelo PT,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-suzane-von-richthofen-sera-candidata-a-vereadora-pelo-pt/,Falso,2021-10-15 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwqMUon1rWI6x7gHdPQYrX6tftcYsXOXpuYP9bhJL9bUv6WhzI,"['Suzane von Richthofen', 'Candidato', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Vereador']"
1039,"""Militar preso da FAB. O militar detido por drogas é filiado ao PT. Pronto! Resolvido o mistério""",Observador,https://observador.pt/factchecks/militar-que-transportava-cocaina-na-comitiva-de-bolsonaro-e-militante-do-pt/,Errado,2019-06-30 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Militar', 'Prisão', 'Força Aérea Brasileira', 'Droga']"
1040,Acusados de matar vereadora Marielle Franco eram filiados ao PT,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2019/04/05/acusados-de-matar-vereadora-marielle-franco-nao-eram-filiados-ao-pt.htm,Falso,2019-04-05 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ_NLIszzi7POLLa5HSEVXFmZPRrHdLpAtxpuOIc7yv2Evoutvf,"['Marielle Franco', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Vereador']"
1041,Petista atira e mata cristãos! Isto a imprensa comunista não fala!!!,Aos Fatos,https://www.aosfatos.org/noticias/atirador-de-campinas-nao-era-filiado-ao-pt/,Falso,2018-12-14 08:00:00,nan,"['Imprensa', 'Comunismo']"
1042,"Engraçado, depois que foi descoberto que o assassino de Marielle era do PT, finalmente ela morreu… Ninguém fala mais nada…",Aos Fatos,https://www.aosfatos.org/noticias/acusados-de-matar-marielle-nao-sao-filiados-ao-pt/,Falso,2019-03-28 07:00:00,nan,"['Marielle Franco', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Assassínio', 'Assassinato de Marielle Franco', 'Morte']"
1043,O PT apareceu em segundo lugar na lista de 10 maiores organizações criminosas no mundo pelo desvio de dinheiro público na ordem de R$ 42 bilhões,Aos Fatos,https://www.aosfatos.org/noticias/e-falsa-a-lista-que-poe-o-PT-como-2-maior-organizacao-criminosa-do-mundo/,Falso,2018-11-23 08:00:00,nan,"['Crime organizado', 'Criminoso', 'Organização', 'Mundo', 'Público']"
1044,Suzane Von Richthofen será candidata a deputada federal pelo PT?,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2018/04/14/suzane-von-richthofen-sera-candidata-a-deputada-federal-pelo-pt.htm,Falso,2018-04-14 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRv_EWXByMS6yXTM---l9EM8IKeOE7CyV4RlGCghW06PZEgn0lL,"['Candidato', 'Deputado', 'Partido dos Trabalhadores', 'Deputado Federal do Brasil', 'Partido dos Trabalhadores']"
1046,"Eleitora diz que votaram em seu lugar nas eleições de 2022, quando estava fora do país.",Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-tse-contabilizou-voto-eleitora-ausente-2022/,Falso,2026-01-16 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQioBcwD_3vB-l3eQK_KR5uOUWMfqS02YqWfMpwi-p3pFruXL7a,"['Eleitor', 'Eleição', '2022', 'Eleições presidenciais brasileiras, 2022', 'País']"
1048,2022: Ministros do TSE consideram crime diminuir preço de combustível em ano eleitoral. 2026: Entenda o pacote de Lula para reduzir o preço do diesel,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/20/tse-nao-decidiu-que-reduzir-combustivel-em-ano-eleitoral-e-crime.ghtm,Falso,2026-03-20 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb87IvWN8DnvuAC4z5Q2xtKgfPD7madTRd08JeeLqjguQsnb0t,"['Combustível', 'Crime', 'Eleição', 'Ministro', 'Luiz Inácio Lula da Silva', 'Ministro do Tribunal Superior Eleitoral do Brasil', 'Diesel', 'Preço', '2022']"
1050,Votos de 2022 serão recontados por erros e falhas no processo eleitoral,Aos Fatos,https://www.aosfatos.org/noticias/tse-nao-decidiu-retotalizar-votos-de-deputados-por-erros-ou-falhas-nas-eleicoes-de-2022/,Não_É_Bem_Assim,2025-06-05 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSrnZScp-rrmGKXX2sPbfsWV6UO-ayT1f-kDM7xOnCXMyU5BDGq,"['Eleição', 'Votação', '2022', 'Processo judicial']"
1051,TSE vai destruir 195 mil urnas para esconder provas de fraude,Aos Fatos,https://www.aosfatos.org/noticias/tse-destruir-urnas-provas-fraude/,Falso,2025-02-27 08:00:00,nan,"['Urna eleitoral', 'Tribunal Superior Eleitoral', 'Fraude', 'Prova']"
1052,"Foto mostra a mascote ""Pilili"", do TSE, fazendo o L",AFP Checamos,https://checamos.afp.com/doc.afp.com.B2A88ZQ,Falso,2026-05-08 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqwAmxUYTTLvWbyFP-8AoIPXICT6bSyImLR5HyPRAJ_1p9J8xT,"['Tribunal Superior Eleitoral', 'Mascote', 'Faz o L', 'Fotografia']"
1053,TSE descarta 195 mil urnas após denúncia de golpe por Mike Benz,Estadão,https://www.estadao.com.br/estadao-verifica/tse-descarta-195-mil-urnas-apos-denuncias-mike-benz/,Falso,2025-02-28 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRHlldEusu9hOwSe3ANS1gVAjDNDc6eriEBdxSGht4BOyQTjACC,"['Urna eleitoral', 'Tribunal Superior Eleitoral']"
1054,Lula pediu ao TSE que retirasse das redes o vídeo em que Moro defende a Lava Jato,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-pediu-tse-derrubasse-video-moro-defendendo-lava-jato/,Falso,2024-11-01 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTMf8nWCs7LFQl1JmmF0yBkyQkKXchlJKiAJlggJsw83t6zqoG1,"['Luiz Inácio Lula da Silva', 'Sergio Moro', 'Tribunal Superior Eleitoral', 'Operação Lava Jato', 'Vídeo', 'Rede de computadores']"
1055,Mike Benz afirmou em entrevista que funcionários do governo americano trabalharam no TSE em 2022,Aos Fatos,https://www.aosfatos.org/noticias/nao-ha-provas-funcionarios-governo-americano-trabalharam-tse-2022/,Falso,2025-02-20 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS8Xv7ra5pySwRJIDa5l1SAcq_HQgVGeumlusCNR_xaXIdYTEmh,"['Tribunal Superior Eleitoral', 'Estados Unidos', 'Governo', '2022', 'Entrevista', 'Funcionário']"
1056,Site do TSE mostra o total de doações recentes feitas por apoiadores para Bolsonaro via Pix,Aos Fatos,https://www.aosfatos.org/noticias/video-dados-tse-nao-doacoes-pix-para-bolsonaro/,Falso,2023-06-27 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRW_5BUwJSnSVuYERk39ZFHxA4Flx7JNi03NZ-sKOagOywF7Nbj,"['Jair Bolsonaro', 'Tribunal Superior Eleitoral', 'PIX', 'Doação']"
1057,Ministro Kassio Nunes Marques mudou opinião dos ministros do TSE sobre o voto impresso,Estadão,https://www.estadao.com.br/estadao-verifica/nunes-marques-mudou-opiniao-do-tse-sobre-voto-impresso-enganoso/,Falso,2024-12-12 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQtStg8pl3BfoprIMHzZWYEbqM-H8TloOA1slKL7GNHjnLA9kWa,"['Nunes Marques', 'Comprovante de votação verificado pelo eleitor', 'Votação', 'Tribunal Superior Eleitoral', 'Ministro', 'Ministro do Tribunal Superior Eleitoral do Brasil', 'Opinião']"
1058,"TSE rejeitou processo de inelegibilidade de Bolsonaro, que poderá concorrer às eleições de 2026",Aos Fatos,https://www.aosfatos.org/noticias/falso-tse-bolsonaro-elegivel-2026/,Falso,2024-05-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRGvXVlGHJdT9h1hWh2P2UTRqTzf7jwwglqTOm1uDj1f5OKLoeX,"['Jair Bolsonaro', 'Tribunal Superior Eleitoral', 'Inelegibilidade', 'Eleição', 'Inelegibilidade de Jair Bolsonaro', 'Processo judicial', '2026']"
1059,Alexandre de Moraes trocou 48 urnas em cima da hora em SP para derrubar Marçal e favorecer Boulos,Estadão,https://www.estadao.com.br/estadao-verifica/alexandre-de-moraes-trcou-48-urnas-ultima-hora-sao-paulo-falso/,Falso,2024-10-16 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTbguzouODkxy6_l9VG0O0fHGEfaeBgFpWJGkSpXC-OR4xVoNcz,"['Alexandre de Moraes', 'Urna eleitoral', 'Guilherme Boulos', 'São Paulo', 'Pablo Marçal']"
1060,"Quatro vídeos que circulam nas redes sociais mostram eleitores tentando acessar os dados da votação de suas respectivas seções eleitorais no site do TSE. No entanto, o número de nenhuma das seções aparece na plataforma. Os casos são de dois eleitores que votaram no exterior (em Toronto, no Canadá, e em Miami, nos Estados Unidos) e dois que votaram no Brasil (em Colíder, em Mato Grosso, e Passos, em Minas Gerais). Nos vídeos, os cidadãos alegam que os votos não foram computados e que, portanto, teria havido fraude no pleito.",Folha - UOL,https://www1.folha.uol.com.br/poder/2022/11/secoes-eleitorais-que-nao-aparecem-em-site-do-tse-foram-agregadas-a-outras.shtml,Falso,2022-11-16 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQXryy4ngOJvR4RuMn5AJzuMg2ZHsp-ufjcld_Y-CttIb2FxvET,"['Eleição', 'Tribunal Superior Eleitoral', 'Votação', 'Mato Grosso', 'Brasil', 'Estados Unidos', 'Passos']"
1061,TSE entregou códigos de segurança das urnas eletrônicas para a Venezuela e negou acesso para auditores brasileiros,Aos Fatos,https://www.aosfatos.org/noticias/tse-nao-entregou-codigos-de-seguranca-das-urnas-venezuelanos-licitacao-citada-sequer-ocorreu/,Falso,2018-09-18 07:00:00,nan,"['Tribunal Superior Eleitoral', 'Urna eleitoral', 'Urna eletrônica', 'Brasil', 'Venezuela', 'Auditoria']"
1062,TSE mandou retirar todos os vídeos do 7 de Setembro da internet,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-tse-ordenou-que-todos-os-videos-dos-atos-de-7-de-setembro-sejam-excluidos-da-internet/,Falso,2022-09-22 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSsi5gyOJ9WbucfCupbzYYyCtJvj2byNEVo9B2ZoNTwUC5R8or2,"['Tribunal Superior Eleitoral', 'Vídeo', 'Dia da Independência do Brasil', 'Setembro', 'Internet']"
1063,Modelos anteriores à UE2020 apresentam código incorreto que inviabilizam conferência dos boletins das urnas,Aos Fatos,https://www.aosfatos.org/noticias/relatorio-pl-tse-bolsonaro-segundo-turno/,Falso,2022-11-22 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ5QL53Qc9P8QiWYHAhWWH87N8lqrW9jswLueTr355FUX5ejD7m,['Urna eleitoral']
1064,"Logs apresentaram nomes de eleitores, o que violou sigilo do voto",Aos Fatos,https://www.aosfatos.org/noticias/relatorio-pl-tse-bolsonaro-segundo-turno/,Falso,2022-11-22 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ5QL53Qc9P8QiWYHAhWWH87N8lqrW9jswLueTr355FUX5ejD7m,"['Eleição', 'Votação', 'Nome']"
1066,TSE anulou a eleição de deputado federal Nikolas Ferreira por fraude em BH,Aos Fatos,https://www.aosfatos.org/noticias/falso-tse-anulou-eleicao-nikolas-ferreira-deputado-federal/,Falso,2023-04-05 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTrURZGIuw9iSLOhPFDj4fyNPEmuqLgUckqEbbxAm8vEq2tTfe,"['Nikolas Ferreira', 'Tribunal Superior Eleitoral', 'Eleição', 'Deputado Federal do Brasil', 'Deputado', 'Fraude', 'Belo Horizonte']"
1067,TSE admite que o PCC tem sim uma ligação com o PT de Lula,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/tse-nao-admitiu-ligacao-entre-pt-e-pcc-diferentemente-do-que-sugere-video/,Falso,2022-08-26 07:00:00,nan,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Primeiro Comando da Capital', 'Tribunal Superior Eleitoral', 'Luiz Inácio Lula da Silva']"
1068,TSE reduziu urnas no Exterior e aumentou nos presídios,Aos Fatos,https://www.aosfatos.org/noticias/tse-urnas-exterior-presidios/,Falso,2022-10-01 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRhKYr820zo0v1DCxB7cVOt6yuB0EPWGA3BWhkD9HgN4yRzS5oM,"['Tribunal Superior Eleitoral', 'Urna eleitoral']"
1070,Hackers invadiram o sistema do TSE durante a totalização de votos do primeiro turno das Eleições 2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,Falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Tribunal Superior Eleitoral', 'Eleição', 'Votação', 'Hacker', 'Sistema', '2022']"
1071,Servidor do TSE que totaliza os votos fica nos Estados Unidos,Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,Falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Tribunal Superior Eleitoral', 'Votação', 'Servidor', 'Estados Unidos']"
1072,"Militares brasileiros ordenaram ao presidente do TSE, Alexandre de Moraes, que houvesse segundo turno",Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,Falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Tribunal Superior Eleitoral', 'Alexandre de Moraes', 'Brasil', 'Presidente', 'Presidente do Tribunal Superior Eleitoral do Brasil']"
1074,Bolsonaro ficou sem nenhum voto durante uma hora no primeiro turno das Eleiçòes 2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,Falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Eleição', 'Votação', 'Jair Bolsonaro', '2022']"
1075,Alexandre de Moraes intimou André Valadão para se retratar sobre Lula,Aos Fatos,https://www.aosfatos.org/noticias/tse-nao-obrigou-pastor-andre-valadao-a-se-retratar-nas-redes-sociais/,Falso,2022-10-20 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXGyugW5ricTsiV8Mscrgjvsq9kEXoQRPahWbs8aGfUaR1kgq_,"['André Valadão', 'Alexandre de Moraes', 'Luiz Inácio Lula da Silva']"
1076,Supercomputador do TSE não é físico e tribunal não controla equipamento,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-tse-nao-controle-supercomputador-responsavel-por-somar-votos/,Falso,2020-11-28 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcReTLroj451hZAx6Y1UhyEbAXwIEo_5SqUxwJ35W84M8M1PVO-l,"['Tribunal Superior Eleitoral', 'Supercomputador', 'Tribunal']"
1077,TSE foi hackeado por uma criança de 14 anos que filiou Lula ao PL,Estadão,https://www.estadao.com.br/estadao-verifica/sistema-tse-hackeado-crianca-14-anos/,Falso,2024-11-01 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSXlSdkNEdjfuAAarzkQVfFXAkuCi9OksdPhJgAPGC56G4DVjnq,"['Tribunal Superior Eleitoral', 'Luiz Inácio Lula da Silva', 'Partido Liberal', 'Criança']"
1078,Ministros do TSE levaram apenas um minuto e seis segundos para cassar Deltan Dallagnol,Aos Fatos,https://www.aosfatos.org/noticias/falso-julgamento-tse-deltan-dallagnol-dois-minutos/,Falso,2023-05-22 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRPlM3m8su47nEkcSeXj_QgMU6K9vLpERxo48mltEKe6T1BmHLU,"['Deltan Dallagnol', 'Tribunal Superior Eleitoral', 'Ministro', 'Segundo', 'Ministro do Tribunal Superior Eleitoral do Brasil', 'Cassação de direitos políticos', 'Minuto']"
1080,Queixas sobre urnas devem ser reportadas pelo aplicativo Pardal,Aos Fatos,https://www.aosfatos.org/noticias/queixas-sobre-urnas-nao-serao-feitas-pelo-app-pardal-do-tse-em-2022/,Não_É_Bem_Assim,2022-10-01 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRTmHbcZJkkzNaK3RW2TMNbIjmInL7DIudiA6eVHrXxSkO7tFzN,"['Urna eleitoral', 'Aplicativo móvel']"
1081,"Nos EUA, na conferência Defcon, comprovaram a existência de falhas de segurança nas urnas eletrônicas",Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-urnas-eletronicas-do-tse-podem-ser-invadidas-pela-internet/,Falso,2021-07-23 07:00:00,nan,"['Urna eletrônica', 'Urna eleitoral', 'Eletrônica', 'Estados Unidos', 'DEFCON', 'Existência']"
1082,Urnas eletrônicas são conectadas à internet no momento da totalização dos votos,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-urnas-eletronicas-do-tse-podem-ser-invadidas-pela-internet/,Falso,2021-07-23 07:00:00,nan,"['Urna eletrônica', 'Votação', 'Internet', 'Eletrônica']"
1083,"O ataque hacker ao TSE em 2020 vazou nome, CPF, foto, RG e dados biométricos",Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-urnas-eletronicas-do-tse-podem-ser-invadidas-pela-internet/,Falso,2021-07-23 07:00:00,nan,"['Tribunal Superior Eleitoral', 'Dados', 'Carteira de Identidade Nacional', 'Cadastro de Pessoas Físicas', 'Biometria', '2020', 'Hacker', 'Vazamento']"
1084,TSE terceirizou monitoramento de redes a empresa que doou para o PT,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/monitoramento-de-redes-sociais-e-de-noticias-pelo-tse-nao-significa-terceirizacao-da-censura-como-foi-expresso-em-posts/,Falso,2022-12-07 08:00:00,nan,"['Tribunal Superior Eleitoral', 'Terceirização', 'Partido dos Trabalhadores', 'Empresa', 'Partido dos Trabalhadores']"
1086,"Barroso afirma que quem conta os votos por ocasião das eleições é um supercomputador de uma empresa terceirizada, contratada pelo TSE",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/contagem-de-votos-e-feita-pelo-tse-e-nao-por-empresa-terceirizada-como-afirma-post/,"Apesar De Haver Um Prestador De Serviço De Suporte E Manutenção Dos Computadores Do Tribunal, Quem Controla Os Equipamentos São Os Próprios Servidores Do Tse.",2022-07-07 07:00:00,nan,"['Votação', 'Tribunal Superior Eleitoral', 'Eleição', 'Terceirização', 'Luís Roberto Barroso', 'Empresa', 'Supercomputador']"
1088,TSE anunciou voto online para as eleições de 2020 e quebra de sigilo do voto,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2020/10/20/tse-nao-anunciou-voto-online-para-as-eleicoes-de-2020.htm,Falso,2020-10-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQaiYA_1cSKWIvlTrVMkiV0GFhkgp9Iso7KeVzD3P2nRQiMud88,"['Eleição', 'Votação', 'Tribunal Superior Eleitoral', 'Eleições municipais no Brasil, 2020', '2020']"
1089,Homem que aparece no programa Pânico é censor do TSE,Aos Fatos,https://www.aosfatos.org/noticias/falso-censor-tse-jovem-pan/,Falso,2022-10-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRkbzRmW9E9W23_9HtPXeiOiFfwredDTEyzj6ksDKpWMEIiZL6T,"['Tribunal Superior Eleitoral', 'Pânico na TV', 'Pânico']"
1090,"Totalização travou e Bolsonaro perdeu 0,10% a 0,15% de votos a cada 2 ou 3 de minutos por uma hora, o que prova que houve fraude",Aos Fatos,https://www.aosfatos.org/noticias/falso-bolsonaro-perdeu-votos-totalizacao-apos-aplicativo-tse-travar/,Falso,2022-10-25 07:00:00,nan,"['Jair Bolsonaro', 'Votação', 'Minuto', 'Fraude']"
1091,"Ao mesmo tempo que entra voto do Nordeste, entra do Sudeste, do Sul, entra voto de tudo que é lugar",Aos Fatos,https://www.aosfatos.org/noticias/falso-bolsonaro-perdeu-votos-totalizacao-apos-aplicativo-tse-travar/,Não_É_Bem_Assim,2022-10-25 07:00:00,nan,"['Votação', 'Tempo', 'Região Sudeste do Brasil', 'Região Sul do Brasil', 'Região Nordeste do Brasil']"
1092,Apuração foi baseada em portal de notícias,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2020/11/24/e-falso-que-o-tse-atualizou-apuracao-da-votacao-baseado-em-site-de-noticias.htm,Falso,2020-11-24 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR-Aa6Pab3rTZ1_NZE0n6BPvGGa75u3OJaX7uvzQxj2OYrfuzsN,"['Notícia', 'Portal']"
